button_pressed,time,av,ax,ay,az
0,2021-04-13 15:38:05 321751,1051.6796090064693,975,226,-323
0,2021-04-13 15:38:05 321801,989.8353398419355,897,234,-347
0,2021-04-13 15:38:05 321851,1179.3544844532537,1068,323,-382
0,2021-04-13 15:38:05 321901,1650.57474838312,1443,608,-522
0,2021-04-13 15:38:05 321951,2075.478017228802,1848,596,-733
0,2021-04-13 15:38:05 322001,2238.7751115286233,1953,748,-799
0,2021-04-13 15:38:05 322051,2394.223673761497,1989,1131,-705
0,2021-04-13 15:38:05 322101,2564.5527875245616,1989,1599,253
0,2021-04-13 15:38:05 322151,2452.507900089213,-1111,1957,975
0,2021-04-13 15:38:05 322202,3329.770862987422,-1942,1833,1989
0,2021-04-13 15:38:05 322251,3445.049056254497,-1989,1989,1989
0,2021-04-13 15:38:05 322301,2881.904058083822,1989,1989,-627
0,2021-04-13 15:38:05 322351,3077.2952409543027,1989,1989,-1248
0,2021-04-13 15:38:05 322401,2861.6285573078835,1989,1989,-526
0,2021-04-13 15:38:05 322451,2656.391913856086,1739,1989,276
0,2021-04-13 15:38:05 322501,925.3112989691631,351,830,-210
0,2021-04-13 15:38:05 322551,1248.717742326103,1072,624,144
0,2021-04-13 15:38:05 322601,1218.0582908875913,1107,436,261
0,2021-04-13 15:38:06 322654,1141.954902787321,971,464,382
0,2021-04-13 15:38:06 322701,796.2078874263932,627,347,347
0,2021-04-13 15:38:06 322751,767.4307786373961,565,210,475
0,2021-04-13 15:38:06 322801,867.3286574303884,655,265,503
0,2021-04-13 15:38:06 322851,1000.9440543806631,768,312,561
0,2021-04-13 15:38:06 322901,824.1686720568794,565,202,565
0,2021-04-13 15:38:06 322951,981.8390906864526,850,202,448
0,2021-04-13 15:38:06 323002,1110.4102845345049,885,335,581
0,2021-04-13 15:38:06 323051,1102.6309446047667,881,347,565
0,2021-04-13 15:38:06 323101,1051.4813360207588,826,261,596
0,2021-04-13 15:38:06 323151,1042.2936246566992,826,210,600
0,2021-04-13 15:38:06 323201,1069.0883967193733,893,210,549
0,2021-04-13 15:38:06 323251,1052.8751113023804,819,261,608
0,2021-04-13 15:38:06 323301,1068.0800531795358,885,237,549
0,2021-04-13 15:38:06 323351,1011.6026888062329,830,222,534
0,2021-04-13 15:38:06 323401,1067.8225508013961,900,191,542
0,2021-04-13 15:38:06 323451,1047.953243231777,861,226,553
0,2021-04-13 15:38:06 323501,1079.1839509555357,897,202,565
0,2021-04-13 15:38:06 323551,979.7785464072991,807,179,526
0,2021-04-13 15:38:06 323601,1040.2220916708125,854,195,561
0,2021-04-13 15:38:07 323652,971.2311774237893,780,183,549
0,2021-04-13 15:38:07 323701,1011.50877405982,826,175,557
0,2021-04-13 15:38:07 323751,1068.0884794809838,854,179,616
0,2021-04-13 15:38:07 323802,1060.5984159897657,858,183,596
0,2021-04-13 15:38:07 323851,1066.2668521528744,850,187,616
0,2021-04-13 15:38:07 323901,1045.005741611021,834,191,600
0,2021-04-13 15:38:07 323951,1032.4093180517116,822,187,596
0,2021-04-13 15:38:07 324001,1010.0004950493836,791,198,596
0,2021-04-13 15:38:07 324051,1030.3965256152603,807,202,608
0,2021-04-13 15:38:07 324101,1032.3226239892256,803,191,620
0,2021-04-13 15:38:07 324151,1052.0403984638613,830,183,620
0,2021-04-13 15:38:07 324201,1325.624758368672,1134,218,651
0,2021-04-13 15:38:07 324251,2302.1648507437517,1989,549,1021
0,2021-04-13 15:38:07 324301,2988.5150158565375,1989,1170,1899
0,2021-04-13 15:38:07 324351,3139.3359170372323,1989,1485,1922
0,2021-04-13 15:38:07 324401,1938.9969056189852,-1080,1595,222
0,2021-04-13 15:38:07 324451,1627.3456916094995,-1411,807,78
0,2021-04-13 15:38:07 324501,2586.502851341943,-1989,1626,-300
0,2021-04-13 15:38:07 324551,2850.235428872499,-1989,1989,-460
0,2021-04-13 15:38:07 324602,2519.599571360497,-1185,1989,994
0,2021-04-13 15:38:08 324652,2830.4534972332613,315,1989,1989
0,2021-04-13 15:38:08 324701,3445.049056254497,1989,1989,1989
0,2021-04-13 15:38:08 324751,3445.049056254497,1989,1989,1989
0,2021-04-13 15:38:08 324801,3445.049056254497,1989,1989,1989
0,2021-04-13 15:38:08 324851,1142.85782142837,390,682,830
0,2021-04-13 15:38:08 324901,1047.0773610388107,261,495,885
0,2021-04-13 15:38:08 324951,886.608143432035,-183,308,811
0,2021-04-13 15:38:08 325001,894.470234272779,156,245,846
0,2021-04-13 15:38:08 325051,738.6243971058633,249,222,659
0,2021-04-13 15:38:08 325101,944.8121506415971,534,265,733
0,2021-04-13 15:38:08 325151,1072.1842192459278,651,273,807
0,2021-04-13 15:38:08 325201,952.1312934674503,452,265,795
0,2021-04-13 15:38:08 325251,947.1520469280526,417,218,822
0,2021-04-13 15:38:08 325301,1060.7214525972406,507,241,900
0,2021-04-13 15:38:08 325351,1078.790526469342,542,245,900
0,2021-04-13 15:38:08 325402,1021.9814088328613,507,241,854
0,2021-04-13 15:38:08 325451,1007.7703111324524,542,226,819
0,2021-04-13 15:38:08 325501,1053.63418699281,565,234,858
0,2021-04-13 15:38:08 325551,1061.2511484092727,577,253,854
0,2021-04-13 15:38:08 325601,1095.2926549557428,616,241,873
0,2021-04-13 15:38:09 325652,1071.6953858256552,585,241,865
0,2021-04-13 15:38:09 325701,2401.166383239612,1860,616,1388
0,2021-04-13 15:38:09 325751,2983.333370577281,1989,994,1989
0,2021-04-13 15:38:09 325801,3067.2689807058005,1989,1353,1903
0,2021-04-13 15:38:09 325851,2013.9704565856969,-296,1981,210
0,2021-04-13 15:38:09 325901,2871.4405792215166,-1989,1989,-577
0,2021-04-13 15:38:09 325951,2714.2221721885626,-159,1989,1840
0,2021-04-13 15:38:09 326001,3445.049056254497,1989,1989,1989
0,2021-04-13 15:38:09 326051,3404.342814700071,1930,1989,1977
0,2021-04-13 15:38:09 326101,1306.9697777684073,-436,1205,257
0,2021-04-13 15:38:09 326151,160.93166251549133,-113,-113,19
0,2021-04-13 15:38:09 326202,648.2075284968541,308,78,565
0,2021-04-13 15:38:09 326251,1199.7691444607167,705,390,889
0,2021-04-13 15:38:09 326301,1150.8283972860593,678,331,869
0,2021-04-13 15:38:09 326351,984.610582920984,569,249,764
0,2021-04-13 15:38:09 326401,931.0225561177344,565,183,717
0,2021-04-13 15:38:09 326451,827.7566067389616,468,109,674
0,2021-04-13 15:38:09 326501,919.9934782377536,522,120,748
0,2021-04-13 15:38:09 326551,1096.733331307114,666,152,858
0,2021-04-13 15:38:09 326601,1046.4157873426796,577,144,861
0,2021-04-13 15:38:10 326652,1020.3278884750725,565,140,838
0,2021-04-13 15:38:10 326701,1055.8276374484615,616,140,846
0,2021-04-13 15:38:10 326751,1008.7839213627466,557,136,830
0,2021-04-13 15:38:10 326801,1033.9690517612216,592,128,838
0,2021-04-13 15:38:10 326851,1048.9485211391452,585,148,858
0,2021-04-13 15:38:10 326901,1038.770426995301,588,156,842
0,2021-04-13 15:38:10 326951,1054.7971368941044,604,159,850
0,2021-04-13 15:38:10 327002,1004.3560125772136,565,159,815
0,2021-04-13 15:38:10 327051,1036.5022913626385,624,144,815
0,2021-04-13 15:38:10 327101,1018.7943855361591,569,159,830
0,2021-04-13 15:38:10 327151,1018.0122789043362,581,152,822
0,2021-04-13 15:38:10 327201,1029.7854145403303,608,163,815
0,2021-04-13 15:38:10 327251,1036.623846918447,608,171,822
0,2021-04-13 15:38:10 327301,1028.8799735634861,616,167,807
0,2021-04-13 15:38:10 327351,1069.1669654455286,631,171,846
0,2021-04-13 15:38:10 327401,1092.8398784817473,627,179,877
0,2021-04-13 15:38:10 327451,1062.657517735606,604,152,861
0,2021-04-13 15:38:10 327501,1017.7254050086399,569,152,830
0,2021-04-13 15:38:10 327551,1000.0249996875078,565,152,811
0,2021-04-13 15:38:10 327601,1057.2085886900466,588,175,861
0,2021-04-13 15:38:11 327651,1060.0099056140937,624,159,842
0,2021-04-13 15:38:11 327701,1005.6286590983772,588,144,803
0,2021-04-13 15:38:11 327751,1000.1569876774346,573,144,807
0,2021-04-13 15:38:11 327802,1023.5330966803174,588,140,826
0,2021-04-13 15:38:11 327851,1032.8078233630881,604,140,826
0,2021-04-13 15:38:11 327901,1027.2701689429125,600,140,822
0,2021-04-13 15:38:11 327951,1040.663250047776,600,144,838
0,2021-04-13 15:38:11 328001,1043.1126497171817,592,148,846
0,2021-04-13 15:38:11 328051,1023.6605882810962,596,148,819
0,2021-04-13 15:38:11 328101,1044.7526022939594,608,140,838
0,2021-04-13 15:38:11 328151,1017.0,592,140,815
0,2021-04-13 15:38:11 328201,1030.9083373413953,608,132,822
0,2021-04-13 15:38:11 328251,1041.224279394214,600,148,838
0,2021-04-13 15:38:11 328301,1032.0973791266017,620,152,811
0,2021-04-13 15:38:11 328351,1026.396122362122,608,140,815
0,2021-04-13 15:38:11 328401,1044.7296300957487,616,152,830
0,2021-04-13 15:38:11 328451,1026.3897895049424,592,144,826
0,2021-04-13 15:38:11 328501,1050.852986863529,620,156,834
0,2021-04-13 15:38:11 328551,1030.0,588,140,834
0,2021-04-13 15:38:11 328602,1011.8740040143338,596,132,807
0,2021-04-13 15:38:12 328651,1033.9226276661132,604,148,826
0,2021-04-13 15:38:12 328701,1055.3203305158108,639,152,826
0,2021-04-13 15:38:12 328751,1000.2289737855028,592,175,787
0,2021-04-13 15:38:12 328801,883.8698999287169,440,249,725
0,2021-04-13 15:38:12 328851,2359.230806852098,1989,620,1107
0,2021-04-13 15:38:12 328901,2604.3753569714177,1989,889,1427
0,2021-04-13 15:38:12 328951,2732.100107975548,1989,1115,1505
0,2021-04-13 15:38:12 329001,2809.6951791964907,1891,1641,1275
0,2021-04-13 15:38:12 329052,2087.7401658252397,-627,1989,97
0,2021-04-13 15:38:12 329101,2966.730692193007,-1989,1989,943
0,2021-04-13 15:38:12 329151,2865.9453937575295,-1989,1989,549
0,2021-04-13 15:38:12 329201,2814.1547576492662,-85,1989,1989
0,2021-04-13 15:38:12 329251,2942.867139372758,1989,1989,865
0,2021-04-13 15:38:12 329301,3177.534578883446,1989,1989,1478
0,2021-04-13 15:38:12 329351,2779.3936389075943,1950,1673,1060
0,2021-04-13 15:38:12 329402,925.7699498255492,483,744,265
0,2021-04-13 15:38:12 329451,830.5570419904944,608,335,456
0,2021-04-13 15:38:12 329501,1083.5151129541296,655,386,772
0,2021-04-13 15:38:12 329551,875.189693723595,464,319,670
0,2021-04-13 15:38:12 329601,665.2165061091013,339,206,534
0,2021-04-13 15:38:13 329652,709.5280121320088,374,175,577
0,2021-04-13 15:38:13 329701,1000.5548460729177,705,183,686
0,2021-04-13 15:38:13 329751,950.8259567344594,639,175,682
0,2021-04-13 15:38:13 329801,990.9838545607088,674,187,702
0,2021-04-13 15:38:13 329851,1038.7275870024826,725,183,721
0,2021-04-13 15:38:13 329901,1166.9537265890194,854,191,772
0,2021-04-13 15:38:13 329951,1078.5198190112224,760,206,737
0,2021-04-13 15:38:13 330001,1090.9761683923257,772,226,737
0,2021-04-13 15:38:13 330051,1098.3651487551851,729,222,791
0,2021-04-13 15:38:13 330101,1170.5609766261646,698,280,897
0,2021-04-13 15:38:13 330151,1186.309824624242,639,237,971
0,2021-04-13 15:38:13 330202,1031.3306938126102,265,257,963
0,2021-04-13 15:38:13 330251,840.3648017379119,276,66,791
0,2021-04-13 15:38:13 330301,873.3893747922515,362,-78,791
0,2021-04-13 15:38:13 330351,739.8547154678411,300,-152,659
0,2021-04-13 15:38:13 330401,866.4075253597466,191,-159,830
0,2021-04-13 15:38:13 330451,985.2278924188048,-167,-152,959
0,2021-04-13 15:38:13 330501,1124.18059047468,109,-210,1099
0,2021-04-13 15:38:13 330551,1165.5432209918258,-705,-479,795
0,2021-04-13 15:38:13 330601,1508.9052322793502,-975,-331,1103
0,2021-04-13 15:38:14 330652,821.8734695803241,-514,148,624
0,2021-04-13 15:38:14 330701,1138.4840798184225,-709,-608,651
0,2021-04-13 15:38:14 330751,920.1738966086791,-440,-296,752
0,2021-04-13 15:38:14 330801,1031.6593430003918,-210,11,1010
0,2021-04-13 15:38:14 330851,1253.6993259948736,-35,-269,1224
0,2021-04-13 15:38:14 330901,1020.4592103558084,-105,-46,1014
0,2021-04-13 15:38:14 330951,1081.0351520649085,-452,3,982
0,2021-04-13 15:38:14 331002,1312.9527790442428,-655,-854,752
0,2021-04-13 15:38:14 331051,890.5734107865561,50,-261,850
0,2021-04-13 15:38:14 331101,877.7180640729687,-183,-120,850
0,2021-04-13 15:38:14 331151,746.6518599722364,-163,-222,694
0,2021-04-13 15:38:14 331201,1539.947401699162,-35,417,1482
0,2021-04-13 15:38:14 331251,1266.394093479593,237,7,1244
0,2021-04-13 15:38:14 331301,1155.180072542805,-31,-42,1154
0,2021-04-13 15:38:14 331351,991.6536693826126,19,-54,990
0,2021-04-13 15:38:14 331401,1004.0094621068071,167,-261,955
0,2021-04-13 15:38:14 331451,1007.1827043789026,93,-222,978
0,2021-04-13 15:38:14 331501,1091.159016825687,144,-234,1056
0,2021-04-13 15:38:14 331551,1252.682322059348,210,-237,1212
0,2021-04-13 15:38:14 331601,1155.050648240154,15,-234,1131
0,2021-04-13 15:38:15 331652,1141.4963863280514,-167,-202,1111
0,2021-04-13 15:38:15 331701,1101.923318566224,-315,-237,1029
0,2021-04-13 15:38:15 331751,1109.8990945126498,-120,-226,1080
0,2021-04-13 15:38:15 331802,1073.3359213219317,0,-245,1045
0,2021-04-13 15:38:15 331851,1980.954315475246,1248,-210,1524
0,2021-04-13 15:38:15 331901,1079.6707831556803,-393,-234,978
0,2021-04-13 15:38:15 331951,1101.1148895551273,-666,-343,807
0,2021-04-13 15:38:15 332001,782.54648424231,-339,-323,627
0,2021-04-13 15:38:15 332051,946.9683204838481,-390,-468,725
0,2021-04-13 15:38:15 332101,775.2838189979203,-42,-351,690
0,2021-04-13 15:38:15 332151,993.1188247133371,-3,-374,920
0,2021-04-13 15:38:15 332201,1015.6460997808242,-156,-401,920
0,2021-04-13 15:38:15 332251,1057.2123722318047,89,-436,959
0,2021-04-13 15:38:15 332301,1138.2732536610004,140,-429,1045
0,2021-04-13 15:38:15 332351,1072.5833300960817,-35,-471,963
0,2021-04-13 15:38:15 332401,1025.254114841779,-105,-405,936
0,2021-04-13 15:38:15 332451,963.1323896536758,-58,-464,842
0,2021-04-13 15:38:15 332501,898.4993043959466,-42,-471,764
0,2021-04-13 15:38:15 332551,946.5843860956085,-89,-374,865
0,2021-04-13 15:38:16 332602,968.694998438621,7,-436,865
0,2021-04-13 15:38:16 332652,1033.9197260909573,70,-409,947
0,2021-04-13 15:38:16 332701,1023.1471057477512,66,-495,893
0,2021-04-13 15:38:16 332751,1008.8101902736709,-35,-468,893
0,2021-04-13 15:38:16 332801,1070.8062383083131,89,-468,959
0,2021-04-13 15:38:16 332852,1036.6682207919755,128,-491,904
0,2021-04-13 15:38:16 332901,982.187863903846,132,-495,838
0,2021-04-13 15:38:16 332951,969.4823360948873,214,-546,772
0,2021-04-13 15:38:16 333001,962.9589814732504,195,-569,752
0,2021-04-13 15:38:16 333052,991.8749921235035,128,-534,826
0,2021-04-13 15:38:16 333101,972.7558789336614,-11,-487,842
0,2021-04-13 15:38:16 333151,992.7341033731036,163,-526,826
0,2021-04-13 15:38:16 333201,995.9769073628163,257,-585,764
0,2021-04-13 15:38:16 333251,940.7555474192008,109,-538,764
0,2021-04-13 15:38:16 333301,922.3952515055571,27,-522,760
0,2021-04-13 15:38:16 333351,1012.6099940253405,-15,-273,975
0,2021-04-13 15:38:16 333402,1106.1948291327346,167,-347,1037
0,2021-04-13 15:38:16 333451,1033.754806518451,78,-378,959
0,2021-04-13 15:38:16 333501,978.5647653579194,-23,-354,912
0,2021-04-13 15:38:16 333551,1066.316088221499,85,-397,986
0,2021-04-13 15:38:17 333601,1063.3969155494106,120,-347,998
0,2021-04-13 15:38:17 333652,1140.9649424938525,269,-312,1064
0,2021-04-13 15:38:17 333701,1135.5831101244858,-27,-362,1076
0,2021-04-13 15:38:17 333751,978.4007358950626,-78,-300,928
0,2021-04-13 15:38:17 333801,888.4762236548595,19,-202,865
0,2021-04-13 15:38:17 333851,905.6815113493263,7,-241,873
0,2021-04-13 15:38:17 333901,892.4410344667036,101,-195,865
0,2021-04-13 15:38:17 333951,1016.0880867326415,-117,-261,975
0,2021-04-13 15:38:17 334001,1091.0623263590398,-148,-167,1068
0,2021-04-13 15:38:17 334051,1113.912922988148,-261,-284,1045
0,2021-04-13 15:38:17 334101,1082.5345260082931,-210,-210,1041
0,2021-04-13 15:38:17 334151,1154.5431997114704,-93,-300,1111
0,2021-04-13 15:38:17 334202,1000.2654647642295,-109,-327,939
0,2021-04-13 15:38:17 334251,1022.113496633324,-206,-214,978
0,2021-04-13 15:38:17 334301,1010.0247521719456,-195,-234,963
0,2021-04-13 15:38:17 334351,1029.8295975548576,-120,-257,990
0,2021-04-13 15:38:17 334401,1023.879387428031,-218,-191,982
0,2021-04-13 15:38:17 334451,979.8010002036128,-117,-265,936
0,2021-04-13 15:38:17 334501,955.8666224950006,-280,-159,900
0,2021-04-13 15:38:18 334551,945.0915299588712,339,-374,799
0,2021-04-13 15:38:18 334601,861.4046668088117,479,-351,624
0,2021-04-13 15:38:18 334651,780.8905172941979,561,-362,405
0,2021-04-13 15:38:18 334701,766.9928291711728,549,-491,214
0,2021-04-13 15:38:18 334751,277.1660152327482,214,-152,89
0,2021-04-13 15:38:18 334801,365.64190131876296,315,-175,62
0,2021-04-13 15:38:18 334851,933.623585820324,826,-296,319
0,2021-04-13 15:38:18 334901,810.0580226131952,709,-237,312
0,2021-04-13 15:38:18 334951,1025.932258972297,939,-280,304
0,2021-04-13 15:38:18 335002,1043.10018694275,943,-280,347
0,2021-04-13 15:38:18 335051,937.1109859563061,651,-74,670
0,2021-04-13 15:38:18 335101,1101.823034792793,990,-245,417
0,2021-04-13 15:38:18 335151,722.4499982697764,631,-58,347
0,2021-04-13 15:38:18 335201,1320.064771138144,1181,-421,413
0,2021-04-13 15:38:18 335251,1835.4359155252466,1618,-249,830
0,2021-04-13 15:38:18 335301,1036.4583927973183,526,-11,893
0,2021-04-13 15:38:18 335351,837.0011947422776,-19,273,791
0,2021-04-13 15:38:18 335401,572.8263262106587,27,280,499
0,2021-04-13 15:38:18 335451,1475.6723891162292,-1458,-206,-97
0,2021-04-13 15:38:18 335501,1718.542696589177,-1306,-253,1088
0,2021-04-13 15:38:19 335551,1100.477169231602,-261,-577,900
0,2021-04-13 15:38:19 335601,1833.0210036985393,-1290,245,1279
0,2021-04-13 15:38:19 335652,1503.7213837676181,-893,280,1177
0,2021-04-13 15:38:19 335701,971.0175075661613,-425,-11,873
0,2021-04-13 15:38:19 335751,937.923237797209,-510,-132,776
0,2021-04-13 15:38:19 335802,2428.383824686699,-1478,1540,1158
0,2021-04-13 15:38:19 335851,2518.5920670088676,-1536,167,1989
0,2021-04-13 15:38:19 335901,664.6299722401932,479,-66,-456
0,2021-04-13 15:38:19 335951,1412.9447972231612,35,-698,-1228
0,2021-04-13 15:38:19 336001,1975.080251534099,-565,226,-1879
0,2021-04-13 15:38:19 336051,375.0893226952748,-124,354,0
0,2021-04-13 15:38:19 336101,970.5163574098069,-967,27,-78
0,2021-04-13 15:38:19 336151,1005.224353067513,-1002,46,-66
0,2021-04-13 15:38:19 336201,1008.9578782089964,-1006,46,-62
0,2021-04-13 15:38:19 336251,1000.74172492207,-998,46,-58
0,2021-04-13 15:38:19 336301,988.716845208981,-986,39,-62
0,2021-04-13 15:38:19 336351,1267.8414727401846,-1158,97,-507
0,2021-04-13 15:38:19 336401,1073.5683490118363,-1014,132,327
0,2021-04-13 15:38:19 336451,1013.6814095168165,-1010,85,15
0,2021-04-13 15:38:19 336501,1086.686707381663,-1084,54,-54
0,2021-04-13 15:38:20 336551,985.9563884878479,-982,81,-35
0,2021-04-13 15:38:20 336602,1008.5454873232045,-1006,58,-42
0,2021-04-13 15:38:20 336652,1007.5107939868436,-1006,39,-39
0,2021-04-13 15:38:20 336701,1004.9084535419134,-1002,74,-19
0,2021-04-13 15:38:20 336751,1004.9059657500297,-1002,54,-54
0,2021-04-13 15:38:20 336801,1012.8988103458312,-1010,50,-58
0,2021-04-13 15:38:20 336851,1008.4820276038637,-1006,50,-50
0,2021-04-13 15:38:20 336901,1008.8944444291484,-1006,54,-54
0,2021-04-13 15:38:20 336951,1018.6412518644628,-1017,46,-35
0,2021-04-13 15:38:20 337001,1013.7987966061116,-1010,62,-62
0,2021-04-13 15:38:20 337052,1012.5354314788199,-1010,58,-42
0,2021-04-13 15:38:20 337101,1009.5761486881512,-1006,58,-62
0,2021-04-13 15:38:20 337151,1013.3252192657598,-1010,58,-58
0,2021-04-13 15:38:20 337201,1017.091932914621,-1014,58,-54
0,2021-04-13 15:38:20 337251,1008.4978929080615,-1006,46,-54
0,2021-04-13 15:38:20 337301,1017.5794809252003,-1014,54,-66
0,2021-04-13 15:38:20 337351,1004.5078396906616,-1002,54,-46
0,2021-04-13 15:38:20 337402,1009.60784466049,-1006,54,-66
0,2021-04-13 15:38:20 337451,1005.4153370622511,-1002,50,-66
0,2021-04-13 15:38:20 337501,1008.1011853975771,-1006,46,-46
0,2021-04-13 15:38:21 337551,1028.0588504555565,-1025,58,-54
0,2021-04-13 15:38:21 337601,1004.6989598879856,-1002,54,-50
0,2021-04-13 15:38:21 337651,1012.7092376393138,-1010,46,-58
0,2021-04-13 15:38:21 337701,1014.051280754578,-1010,66,-62
0,2021-04-13 15:38:21 337751,1009.1164452133361,-1006,54,-58
0,2021-04-13 15:38:21 337801,1017.7995873451708,-1014,58,-66
0,2021-04-13 15:38:21 337851,1014.0828368530847,-1010,58,-70
0,2021-04-13 15:38:21 337901,1006.3379154141019,-1002,66,-66
0,2021-04-13 15:38:21 337951,1010.8748686162892,-1006,66,-74
0,2021-04-13 15:38:21 338001,1006.1153015435159,-1002,58,-70
0,2021-04-13 15:38:21 338051,1010.3207411510465,-1006,66,-66
0,2021-04-13 15:38:21 338101,1014.051280754578,-1010,66,-62
0,2021-04-13 15:38:21 338151,1009.5761486881512,-1006,62,-58
0,2021-04-13 15:38:21 338202,1006.8942347635128,-1002,66,-74
0,2021-04-13 15:38:21 338251,1008.9578782089964,-1006,46,-62
0,2021-04-13 15:38:21 338301,1013.7987966061116,-1010,62,-62
0,2021-04-13 15:38:21 338351,1013.5620355952565,-1010,62,-58
